YEAR,CCSCODE,CCSCATEGORY,NUMDISCHARGES,PERCENTDISCHARGES,RATEDISCHARGES,LOS,MEANCHARGES,AGGCHARGES,PERCENTDISCHARGESED,PERCENTDIED,PERCENTMALE,MEANCOSTS,AGGCOSTS,CCSLVL1,CCSLVL1LABEL
1997,41,Other non-OR therapeutic procedures on respiratory system,17090.828149,0.051431,6.2684837355,8.6492359005,19690.517564,335541151.83,39.45889,6.153702,53.271738,,,6,Operations on the respiratory system
1997,19,"Other therapeutic procedures on eyelids, conjunctiva, cornea",15560.177467,0.046825,5.7070797579,3.9685798545,9923.2905694,154481902.27,62.495477,1.113782,62.163135,,,3,Operations on the eye
1997,87,Laparoscopy,15552.945397,0.046803,5.7044272175,3.8816896689,12362.897166,192269262.73,38.547723,1.448584,16.531095,,,9,Operations on the digestive system
1997,207,Nuclear medicine imaging of bone,15110.339642,0.045471,5.5420906146,6.713405663,10481.404119,158030142.33,54.024083,2.089972,38.051936,,,16,Miscellaneous diagnostic and therapeutic procedures
1997,204,Swan-Ganz catheterization for monitoring,14684.121563,0.044189,5.3857645974,8.4331032611,27786.269387,405400560.19,59.03342,32.429343,53.886299,,,16,Miscellaneous diagnostic and therapeutic procedures
1997,7,Other diagnostic nervous system procedures,14536.119233,0.043743,5.3314810842,9.5449200358,34290.315723,496761341.24,35.468773,11.556445,56.433667,,,1,Operations on the nervous system
1997,105,Kidney transplant,14256.665465,0.042902,5.2289845061,10.178288379,68263.129314,973179177.61,,1.186797,59.146821,,,10,Operations on the urinary system
1997,38,Other diagnostic procedures on lung and bronchus,14120.66905,0.042493,5.1791044591,10.209368814,36352.440372,511782114.08,20.252308,11.363854,52.693858,,,6,Operations on the respiratory system
1997,77,Proctoscopy and anorectal biopsy,14077.097451,0.042362,5.1631234978,6.3172564691,12125.980483,170155177.02,52.521336,2.15872,43.670043,,,9,Operations on the digestive system
1997,97,Other gastrointestinal diagnostic procedures,14061.005577,0.042313,5.1572214052,8.5182877736,19799.364082,278203622.57,30.703007,4.814997,43.047743,,,9,Operations on the digestive system
1997,189,Contrast aortogram,14017.231749,0.042182,5.1411662719,5.3308042068,14592.588087,203548094.33,38.100708,2.244208,53.760185,,,16,Miscellaneous diagnostic and therapeutic procedures
1997,173,Other diagnostic procedures on skin and subcutaneous tissue,13633.189296,0.041026,5.0003092081,8.45939044,16266.21545,221214871.1,44.734405,3.611696,46.373135,,,15,Operations on the integumentary system
1997,128,Diagnostic dilatation and curettage (D&C),13563.545694,0.040816,4.9747656953,3.4925004752,8780.1697635,118813023.32,45.309972,,,,,12,Operations on the female genital organs
1997,81,Hemorrhoid procedures,13086.611357,0.039381,4.7998382365,2.9883094015,6864.0387643,90202184.762,21.608208,,53.795062,,,9,Operations on the digestive system
1997,190,Contrast arteriogram of femoral and lower extremity arteries,12992.414895,0.039098,4.7652893554,5.2773125461,14168.937981,183277778.06,30.753024,2.550621,55.088057,,,16,Miscellaneous diagnostic and therapeutic procedures
1997,185,Upper gastrointestinal X-ray,12597.386826,0.037909,4.6204030455,5.9228527138,9249.1458819,116213967.42,54.742565,1.875928,43.572404,,,16,Miscellaneous diagnostic and therapeutic procedures
1997,69,Esophageal dilatation,11971.480449,0.036026,4.3908364083,6.1801024971,11386.548425,136222314.67,47.964436,2.374669,47.155818,,,9,Operations on the digestive system
1997,32,"Other non-OR therapeutic procedures on nose, mouth and pharynx",11925.977225,0.035889,4.374146976,4.0705580708,10364.720417,123066319.99,52.605237,0.864586,58.295852,,,5,Operations on the nose; mouth; and pharynx
1997,8,Other non-OR or closed therapeutic nervous system procedures,11514.675466,0.034651,4.223291888,6.5381302406,11443.012444,131151719.39,42.285667,1.603019,38.146958,,,1,Operations on the nervous system
1997,56,"Other vascular bypass and shunt, not heart",11160.9314,0.033586,4.0935475064,10.842304433,51259.709566,567832482.38,16.449695,9.274879,54.308748,,,7,Operations on the cardiovascular system
1997,108,Indwelling catheter,10765.676545,0.032397,3.948578017,5.9265018379,9245.2797891,99476979.75,66.701147,9.130954,55.991083,,,10,Operations on the urinary system
1997,212,Diagnostic physical therapy,,,,12.763705301,15639.230099,166391942.92,,,,,,16,Miscellaneous diagnostic and therapeutic procedures
1997,194,Diagnostic ultrasound of gastrointestinal tract,10628.262567,0.031983,3.8981780436,4.044925675,7051.5919611,75590152.386,67.906795,1.246292,36.650143,,,16,Miscellaneous diagnostic and therapeutic procedures
1997,26,Other therapeutic ear procedures,10594.293976,0.031881,3.885719223,3.6672498821,9184.7718853,100449544.61,30.098806,,53.848522,,,4,Operations on the ear
1997,206,"Microscopic examination (bacterial smear, culture, toxicology)",,,,4.272482804,4738.9613198,52951581.827,,,,,,16,Miscellaneous diagnostic and therapeutic procedures
1997,29,Dental procedures,10259.806319,0.030875,3.763037606,6.7938858749,12389.406096,126648134.64,34.04336,,51.049184,,,5,Operations on the nose; mouth; and pharynx
1997,163,Other non-OR therapeutic procedures on musculoskeletal system,10218.905605,0.030752,3.7480362578,7.6163209697,10326.346244,105304249.96,50.004978,,30.279777,,,14,Operations on the musculoskeletal system
1997,64,Bone marrow transplant,10131.60589,0.030489,3.7160169293,25.889959002,115082.60886,1165964080.8,,6.530584,35.63084,,,8,Operations on the hemic and lymphatic system
1997,123,Other operations on fallopian tubes,9868.4827563,0.029697,3.6195100151,2.6603849502,8892.7788638,87794757.378,26.872106,,,,,12,Operations on the female genital organs
1997,181,Myelogram,9751.063559,0.029344,3.5764436217,4.1034162211,7906.7827757,77022010.441,26.37126,,46.880248,,,16,Miscellaneous diagnostic and therapeutic procedures
1997,72,"Colostomy, temporary and permanent",9742.6760745,0.029318,3.5733673044,13.337414051,35717.313134,346832531.35,33.568816,7.96093,44.812274,,,9,Operations on the digestive system
1997,20,Other intraocular therapeutic procedures,9466.3724809,0.028487,3.4720261308,2.8326280129,8664.0235495,81996401.894,14.662734,0.707662,50.62562,,,3,Operations on the eye
1997,28,Plastic procedures on nose,9098.1012072,0.027379,3.336953537,2.4788108774,9178.125247,83559350.477,24.507075,,62.423639,,,5,Operations on the nose; mouth; and pharynx
1997,130,Other diagnostic procedures female organs,8797.3812965,0.026474,3.2266570754,6.4639754193,13321.882121,116827470.82,43.136084,1.356953,,,,12,Operations on the female genital organs
1997,141,Other therapeutic obstetrical procedures,8711.9691723,0.026217,3.1953300674,2.0530342366,4602.8343517,43256916.248,13.686591,,,,,13,Obstetrical procedures
1997,151,Excision of semilunar cartilage of knee,7620.9337336,0.022934,2.7951658481,2.5211656369,10328.183039,78985030.847,7.992786,,54.985539,,,14,Operations on the musculoskeletal system
1997,23,Myringotomy,6910.9688013,0.020797,2.5347686578,3.7283333596,9705.189154,67162026.873,16.837894,,57.430456,,,4,Operations on the ear
1997,138,Diagnostic amniocentesis,6870.7201242,0.020676,2.5200064604,5.7585606062,9202.5718217,62165053.26,,,,,,13,Obstetrical procedures
1997,73,Ileostomy and other enterostomy,6760.6569584,0.020345,2.4796380735,14.730291295,36912.584173,247994515.99,38.389273,9.572429,51.093483,,,9,Operations on the digestive system
1997,176,"Organ transplantation (other than bone marrow, corneal or kidney)",6317.9623525,0.019013,2.3172688826,32.803176278,183580.00692,1156720302.7,,8.292981,62.632492,,,16,Miscellaneous diagnostic and therapeutic procedures
1997,131,"Other non-OR therapeutic procedures, female organs",6278.9205342,0.018895,2.3029493306,2.8355136889,6501.8732795,40731767.875,29.886605,,,,,12,Operations on the female genital organs
1997,21,Other extraocular muscle and orbit therapeutic procedures,6213.1820009,0.018697,2.2788380984,3.8805168286,11843.176831,74384085.243,35.95046,,56.153204,,,3,Operations on the eye
1997,92,Other GI diagnostic procedures,6053.9672183,0.018218,2.2204421408,6.9095649282,17879.683258,107873685.71,51.387105,4.349455,49.276598,,,9,Operations on the digestive system
1997,31,"Diagnostic procedures on nose, mouth and pharynx",6015.268168,0.018102,2.2062483074,7.2678890311,15465.053538,92286406.527,40.94405,2.942666,51.394852,,,5,Operations on the nose; mouth; and pharynx
1997,107,"Extracorporeal lithotripsy, urinary",5891.9567252,0.017731,2.1610207873,3.2591500879,11825.832592,68767663.299,38.512083,,63.123008,,,10,Operations on the urinary system
1997,149,Arthroscopy,5709.0570413,0.01718,2.0939378067,2.8581844908,11226.405571,63954581.007,11.610456,,62.298253,,,14,Operations on the musculoskeletal system
1997,16,"Repair of retinal tear, detachment",5518.7642564,0.016608,2.0241432235,2.5189127795,8763.9425937,48353034.367,6.573827,,57.285664,,,3,Operations on the eye
1997,59,Other OR procedures on vessels of head and neck,5338.2725443,0.016064,1.957943426,6.5760459585,29332.607841,155596976.33,26.912719,3.898116,49.781661,,,7,Operations on the cardiovascular system
1997,156,"Injections and aspirations of muscles, tendons, bursa, joints and soft tissue",5232.5820384,0.015746,1.9191788202,6.7978855996,10812.037874,56293948.825,48.745913,1.469244,49.926988,,,14,Operations on the musculoskeletal system
1997,15,Lens and cataract procedures,5087.287172,0.015309,1.865888336,3.7380174062,8477.3421689,43279246.144,11.899496,,35.077321,,,3,Operations on the eye
1997,165,Breast biopsy and other diagnostic procedures on breast,4672.2632899,0.01406,1.7136680672,6.7964003224,13389.536235,62410809.472,42.234904,2.610716,,,,15,Operations on the integumentary system
1997,150,"Division of joint capsule, ligament or cartilage",4627.1918207,0.013925,1.6971369916,2.6367262267,9161.3048089,42665919.95,2.465619,,47.871609,,,14,Operations on the musculoskeletal system
1997,229,Nonoperative removal of foreign body,4430.5982168,0.013333,1.6250314273,3.2627337443,7519.8459148,33236551.452,65.202698,,60.114554,,,16,Miscellaneous diagnostic and therapeutic procedures
1997,117,"Other non-OR therapeutic procedures, male genital",4221.8193476,0.012705,1.5484566157,5.3645825402,12081.411666,50675253.269,53.383165,,100,,,11,Operations on the male genital organs
1997,6,Decompression peripheral nerve,4039.5274703,0.012156,1.4815965631,2.8760331335,9902.2314772,40308386.053,13.411409,,48.241874,,,1,Operations on the nervous system
1997,143,Bunionectomy or repair of toe deformities,3958.1472332,0.011911,1.4517483493,2.4384264869,7912.6881718,31449674.902,1.391425,,25.536268,,,14,Operations on the musculoskeletal system
1997,116,"Diagnostic procedures, male genital",3867.8780061,0.01164,1.4186398787,7.6095609306,14095.384299,54416402.284,38.528635,1.532446,100,,,11,Operations on the male genital organs
1997,186,Lower gastrointestinal X-ray,3443.5438575,0.010363,1.2630048395,4.8263068593,8177.0607342,28163153.562,62.058034,,43.307204,,,16,Miscellaneous diagnostic and therapeutic procedures
1997,126,Abortion (termination of pregnancy),3427.1476348,0.010313,1.2569911195,2.6890775743,6615.1732541,22529157.737,24.743312,,,,,12,Operations on the female genital organs
1997,14,Glaucoma procedures,,,,2.2051186871,6019.5322081,20208271.944,4.99368,,,,,3,Operations on the eye
1997,24,Mastoidectomy,3328.8126146,0.010017,1.2209243198,2.97030042,10929.242034,36420330.105,7.393551,,53.203405,,,4,Operations on the ear
1997,53,"Varicose vein stripping, lower limb",3116.0597682,0.009377,1.1428919538,2.6305466921,7472.7868622,23437307.464,4.714245,,39.082526,,,7,Operations on the cardiovascular system
1997,11,Diagnostic endocrine procedures,2380.7552552,0.007164,0.8732008458,6.8243251451,15082.488609,35792653.259,35.726768,2.733289,36.396045,,,2,Operations on the endocrine system
1997,13,Corneal transplant,,,,2.0750201637,7405.2765925,16555136.386,3.452969,,,,,3,Operations on the eye
1997,210,Other nuclear medicine imaging,2195.3703796,0.006606,0.8052063597,6.7786098047,11653.392977,25383567.507,56.16586,,48.74287,,,16,Miscellaneous diagnostic and therapeutic procedures
1997,79,Local excision of large intestine lesion (not endoscopic),1371.1934789,0.004126,0.5029191064,7.3883243854,18500.186856,25367335.575,21.633962,,49.356894,,,9,Operations on the digestive system
1997,22,Tympanoplasty,1146.3089171,0.00345,0.4204371339,1.6147044615,7222.3567832,8305855.1781,,,46.734672,,,4,Operations on the ear
1997,17,Destruction of lesion of retina and choroid,1000.5872758,0.003011,0.3669901195,17.409273131,41081.742454,41105868.768,9.076413,,48.834258,,,3,Operations on the eye
1997,50,Extracorporeal circulation auxiliary to open heart procedures,936.4187224,0.002818,0.3434547162,15.842028542,105086.17797,98136719.963,21.809574,17.248354,60.780489,,,7,Operations on the cardiovascular system
1997,18,Diagnostic procedures on eye,776.17347574,0.002336,0.2846808104,7.0654988351,13363.020461,10344053.915,23.844299,,42.084565,,,3,Operations on the eye
1997,182,Mammography,693.59117318,0.002087,0.2543917094,6.5740317013,7895.0491282,5476949.6582,50.32953,,,,,16,Miscellaneous diagnostic and therapeutic procedures
1997,200,Nonoperative urinary system measurements,,,,5.8555944987,10177.047163,5031671.3201,40.248041,,,,,16,Miscellaneous diagnostic and therapeutic procedures
1997,184,Intraoperative cholangiogram,486.9884121,0.001465,0.1786150392,7.2057390907,18776.118953,9143752.3542,36.204413,,37.357307,,,16,Miscellaneous diagnostic and therapeutic procedures
1997,25,Diagnostic procedures on ear,309.65470884,0.000932,0.1135735196,8.2908143684,13216.611085,4069782.7557,29.27558,,56.731498,,,4,Operations on the ear
1997,46,Coronary thrombolysis,237.04378996,0.000713,0.0869416701,6.2584704667,25127.782255,5882980.52,,,63.986217,,,7,Operations on the cardiovascular system
1997,68,Injection or ligation of esophageal varices,235.70228823,0.000709,0.0864496411,7.3355989285,22462.437203,5381969.2563,62.527927,,70.737214,,,9,Operations on the digestive system
1997,230,"Extracorporeal shock wave lithotripsy, other than urinary",,,,5.5315831863,20056.109778,1507968.6318,,,,,,16,Miscellaneous diagnostic and therapeutic procedures
1998,137,Other procedures to assist delivery,1210130.8952,3.567221,438.68511566,2.0276775731,4244.1850408,5143016325.9,7.494149,,,,,13,Obstetrical procedures
1998,115,Circumcision,1074556.7928,3.167576,389.53808451,2.501703523,2092.015341,2254879754.8,0.145149,,99.989445,,,11,Operations on the male genital organs
1998,134,Cesarean section,764563.98443,2.25378,277.16244687,3.7810680895,8488.6042616,6493299462.1,4.458488,0.030115,,,,13,Obstetrical procedures
1998,47,"Diagnostic cardiac catheterization, coronary arteriography",652924.44374,1.924689,236.69194486,3.7531803375,13939.81318,9086328360.7,51.595584,0.997535,54.749815,,,7,Operations on the cardiovascular system
1998,70,"Upper gastrointestinal endoscopy, biopsy",638451.62533,1.882026,231.44539671,5.652316541,12448.848908,7914956000.9,59.923086,2.144143,45.132364,,,9,Operations on the digestive system
1998,140,Repair of current obstetric laceration,579772.91542,1.709053,210.17375019,1.9979293083,4184.7131791,2427423692,,,,,,13,Obstetrical procedures
1998,124,"Hysterectomy, abdominal and vaginal",534712.40389,1.576224,193.83884312,3.0369766995,9914.2941863,5301723598.6,,0.092336,,,,12,Operations on the female genital organs
1998,133,Episiotomy,521790.79163,1.538134,189.15462343,2.0489282388,4370.7179912,2279690354.6,3.267145,,,,,13,Obstetrical procedures
1998,216,Respiratory intubation and mechanical ventilation,498172.09659,1.468511,180.59259927,11.339891275,37051.158178,18372313094,59.732596,31.11509,50.624845,,,16,Miscellaneous diagnostic and therapeutic procedures
1998,45,Percutaneous coronary angioplasty (PTCA),490231.38323,1.445103,177.71400756,3.1782022941,23990.308194,11759563945,27.614264,1.01178,65.181839,,,7,Operations on the cardiovascular system
